id,name,description,work_flow,audio_codec,audio_channel,audio_data_rate,audio_format,audio_sample_rate,audio_sample_size,video_codec,video_bit_rate,video_bit_rate_max_percent,video_bit_rate_method,video_frame_rate,video_frame_size,video_key_frame,adaptive_bframe_placement,adaptive_quant_brightness_base,adaptive_quant_contrast_base,ad_converter,adaptive_quant_complexity_base,alpha_deblocking,aspect_ratio,auto_key_frames_enabled,auto_key_frames,auto_key_frame_threshold,auto_level,automatic_settings_profile,bandwidth_filter,beta_deblocking,bframe_pyramid,bitrate_buffer,bitstream,bitstream_type,black_normalization_level,cabac,center_mix_level_loro,center_mix_level_ltrt,channemapping,color_depth,color_range_and_coeffients,compression_speed,constrained_quality_level,cpu_usage,crc,crf,cut_off_frequency,data_rate_automatic,decode_cpu_cores,dialog_normalization,dolby_surroundex,dolby_surround_mode,drop_frames_threshold,drop_frames_to_maintain_data_rate,drop_frames_watermark,drop_frame_time_code,enable_auto_alt_ref,encoder_mode,encode_type,encoding_threads,error_resilient,fake_interlaced,fast_decode,field_encoding,field_order,film_mode_frame_rate_conversion,fixed_iframe_distance,force_key_frame_every,frame_reordering,header_type,headphone_mode,hf_cut_off,hrd_conformance,idr_rate,input_filtering,input_filtering_dc_fitler,input_filtering_digital_deem_phasis,interlaced,interlace_mode,lagged_frames,level,lfe,lfe_low_pass_filter,line_mode_compression1,line_mode_compression2,max_bframe_size,max_brframe_size,max_iframe_size,maximum_buffer_size,maximum_quality,max_pframe_size,metadata,metadata_copyright_material,metadata_original_material,minimum_distance_to_key_frame,minimum_quality,mixing_level,motion_estimation_algorithm,motion_estimation_search_range,max_bit_rate_percent,noise_sensitivity,number_of_bframes,number_of_bpictures,number_of_reference_frames,number_of_slices,optimal_buffer_level,performance,pixel_aspect_ratio,preset,profile,quality,rate_control_resizing,rate_control_resizing_up_threshold,rate_control_resizing_down_threshold,rf_mode_compression1,rf_mode_compression2,room_type,set_key_frame_at_scene_change,sharpness,speed,starting_buffer_level,static_region_threshold,subpixel_motion_estimation,surround_channel,surround_channel_3d_attenuation,surround_channel_90degree_phase_shift,surround_mix_level_loro,surround_mix_level_ltrt,time_stamp_offset,tns,tune,two_pass_vbr_bias,two_pass_vbr_max_section,two_pass_vbr_min_section,under_shoot_pct,use_4mv,use_bslice_as_reference,use_deblocking_filter,use_intensity_compensation,use_variable_sized_transformation,vbv_buffer_initial,vbv_buffer_target,visual_tuning,write_hrd_parameter,write_seq_end_code,zero_latency
209,QTX_DV_NTSC.spfx,"NTSC complaint DV file ideal for transcoding footage to match DV for editing on a timeline .dv file extension.","Editing.DV Stream",appldvc!,ChannelModeStereo,0,"",48000,16,appldvc!,100000,,BitRateModeOnePassCBR,-1,720x480,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,QTX_DV_PAL.spfx,"PAL compliant DV file ideal for transcoding footage to match DV for editing on a timeline.  .dv file extension.","Editing.DV Stream",appldvc!,ChannelModeStereo,0,"",48000,16,appldvc!,100000,,BitRateModeOnePassCBR,-1,720x576,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,QTX_DV_PAL_(AVI).spfx,"DV codec with PAL frame size in an AVI container.","","applVfW ",ChannelModeStereo,0,"",44100,16,"applVfW ",100000,,BitRateModeOnePassCBR,-1,720x576,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,QTX_WAVE_16bit_44kHz.spfx,"Waveform Audio Format","",sounWAVE,ChannelModeStereo,0,"",44100,16,sounWAVE,100000,,BitRateModeOnePassCBR,-1,320x240,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,QTX_WAVE_16bit_48kHz.spfx,"Waveform Audio Format","",sounWAVE,ChannelModeStereo,0,"",48000,16,sounWAVE,100000,,BitRateModeOnePassCBR,-1,320x240,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,QTX_WMV_1200Kbps_480p.spfx,"Windows Media Video using Flip4Mac. For progressive download on fast Wi-Fi network connections.","",TELEASF_,ChannelModeStereo,0,"",44100,16,TELEASF_,100000,,BitRateModeOnePassCBR,-1,852x480,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,QTX_WMV_2000Kbps_720p.spfx,"Windows Media Video using Flip4Mac. For progressive download on slow broadband network connections.","",TELEASF_,ChannelModeStereo,0,"",44100,16,TELEASF_,100000,,BitRateModeOnePassCBR,-1,1280x720,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,QTX_WMV_3000Kbps_720p.spfx,"Windows Media Video using Flip4Mac. For progressive download on average broadband network connections.","",TELEASF_,ChannelModeStereo,0,"",44100,16,TELEASF_,100000,,BitRateModeOnePassCBR,-1,1280x720,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,QTX_WMV_512Kbps_288p.spfx,"Windows Media video using Flip4Mac. For progressive download on average 3g network connections.","",TELEASF_,ChannelModeStereo,0,"",44100,16,TELEASF_,100000,,BitRateModeOnePassCBR,-1,512x288,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,QTX_WMV_768Kbps_360p.spfx,"Windows Media Video using Flip4Mac. For progressive download on fast 3g network connections.","",TELEASF_,ChannelModeStereo,0,"",44100,16,TELEASF_,100000,,BitRateModeOnePassCBR,-1,640x360,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,SWF.xss,,"FormatTemplates.SWF (Flash 6+)","Fraunhofer MP3",ChannelModeMono,32000,"",22050,16,SPARKVideoCodec,133000,,BitRateModeSorensonTwoPassVBR,-2,240x180,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,SWF_F8_SWF_VP6_1200Kbps_480p.spfx,"Flash player video for progressive download on fast Wi-Fi network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F8 Progressive Download","SMI MP3 ",ChannelModeStereo,128000,"Adobe Flash 8+ (FLV)",44100,16,ON2!VP62,990000,,BitRateModeTwoPassVBR,-1,852x480,10/Seconds,,,,,,,,True,,70,,,,,,,,,,,,,,,,Best,,,,,,,,,,,,False,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,,,,,10,0,,,,,0,,,,,10,,,,VP6-S,54,,,,,,,,5,12,6,,,,,,,,,,,70,400,40,100,,,,,,,,,,,
221,SWF_F8_SWF_VP6_2000Kbps_720p.spfx,"Flash player video for progressive download on slow broadband network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F8 Progressive Download","SMI MP3 ",ChannelModeStereo,160000,"Adobe Flash 8+ (FLV)",44100,16,ON2!VP62,1800000,,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,,,True,,70,,,,,,,,,,,,,,,,Best,,,,,,,,,,,,False,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,,,,,10,0,,,,,0,,,,,10,,,,VP6-S,54,,,,,,,,5,12,6,,,,,,,,,,,70,400,40,100,,,,,,,,,,,
222,SWF_F8_SWF_VP6_3000Kbps_720p.spfx,"Flash player video for progressive download on average broadband network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F8 Progressive Download","SMI MP3 ",ChannelModeStereo,160000,"Adobe Flash 8+ (FLV)",44100,16,ON2!VP62,2800000,,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,,,True,,70,,,,,,,,,,,,,,,,Best,,,,,,,,,,,,False,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,,,,,10,0,,,,,0,,,,,10,,,,VP6-S,54,,,,,,,,5,12,6,,,,,,,,,,,70,400,40,100,,,,,,,,,,,
223,SWF_F8_SWF_VP6_512Kbps_288p.spfx,"Flash player video for progressive download on average 3g network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F8 Progressive Download","SMI MP3 ",ChannelModeMono,96000,"Adobe Flash 8+ (FLV)",44100,16,ON2!VP62,400000,,BitRateModeTwoPassVBR,-1,512x288,10/Seconds,,,,,,,,True,,70,,,,,,,,,,,,,,,,Best,,,,,,,,,,,,False,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,,,,,10,0,,,,,0,,,,,10,,,,VP6-E,54,,,,,,,,5,12,6,,,,,,,,,,,70,400,40,100,,,,,,,,,,,
224,SWF_F8_SWF_VP6_768Kbps_360p.spfx,"Flash player video for progressive download on fast 3g network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F8 Progressive Download","SMI MP3 ",ChannelModeMono,96000,"Adobe Flash 8+ (FLV)",44100,16,ON2!VP62,600000,,BitRateModeTwoPassVBR,-1,640x360,10/Seconds,,,,,,,,True,,70,,,,,,,,,,,,,,,,Best,,,,,,,,,,,,False,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,,,,,10,0,,,,,0,,,,,10,,,,VP6-E,54,,,,,,,,5,12,6,,,,,,,,,,,70,400,40,100,,,,,,,,,,,
225,SWF_F9_SWF_h264_1200Kbps_480p.spfx,"h264 Flash player video for progressive download on fast Wi-Fi network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.h264",AACAudioCodec,ChannelModeStereo,128000,"Adobe Flash 9+ (MP4)",44100,16,MCptH264,600000,160%,BitRateModeTwoPassVBR,-1,852x480,10/Seconds,True,0,0,,0,,,,,,True,,,,False,120000,,,True,CAVLC,,,,,"Range 16-235, ITU-R Rec. BT.470-2",,,,,,,,,,,,,,,,,,,,,,,,"Top Field First",,True,,,,,,False,1,,,,,Progressive,,2.1,,,,,0,0,0,,,0,,,,,,,,,,,0,,2,0,,10,"Square Pixels",,Baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,100,,,,
226,SWF_F9_SWF_h264_2000Kbps_720p.spfx,"h264 Flash player video for progressive download on slow broadband network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.h264",AACAudioCodec,ChannelModeStereo,160000,"Adobe Flash 9+ (MP4)",44100,16,MCptH264,1800000,160%,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,True,0,0,,0,,,,,,True,,,,False,360000,,,True,CABAC,,,,,"Range 16-235, ITU-R Rec. BT.470-2",,,,,,,,,,,,,,,,,,,,,,,,"Top Field First",,True,,,,,,False,1,,,,,Progressive,,2.1,,,,,0,0,0,,,0,,,,,,,,,,,3,,2,0,,10,"Square Pixels",,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,100,,,,
227,SWF_F9_SWF_h264_3000Kbps_720p.spfx,"h264 Flash player video for progressive download on average broadband network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.h264",AACAudioCodec,ChannelModeStereo,160000,"Adobe Flash 9+ (MP4)",44100,16,MCptH264,2800000,160%,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,True,0,0,,0,,,,,,True,,,,False,560000,,,True,CABAC,,,,,"Range 16-235, ITU-R Rec. BT.470-2",,,,,,,,,,,,,,,,,,,,,,,,"Top Field First",,True,,,,,,False,1,,,,,Progressive,,2.1,,,,,0,0,0,,,0,,,,,,,,,,,3,,2,0,,10,"Square Pixels",,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,100,,,,
228,SWF_F9_SWF_h264_512Kbps_288p.spfx,"h264 Flash player video for progressive download on average 3g network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.h264",AACAudioCodec,ChannelModeStereo,96000,"Adobe Flash 9+ (MP4)",44100,16,MCptH264,400000,160%,BitRateModeTwoPassVBR,-1,512x288,10/Seconds,True,0,0,,0,,,,,,True,,,,False,80000,,,True,CAVLC,,,,,"Range 16-235, ITU-R Rec. BT.470-2",,,,,,,,,,,,,,,,,,,,,,,,"Top Field First",,True,,,,,,False,1,,,,,Progressive,,2.1,,,,,0,0,0,,,0,,,,,,,,,,,0,,2,0,,10,"Square Pixels",,Baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,100,,,,
229,SWF_F9_SWF_h264_768Kbps_360p.spfx,"h264 Flash player video for progressive download on fast 3g network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.h264",AACAudioCodec,ChannelModeStereo,96000,"Adobe Flash 9+ (MP4)",44100,16,MCptH264,600000,160%,BitRateModeTwoPassVBR,-1,640x360,10/Seconds,True,0,0,,0,,,,,,True,,,,False,120000,,,True,CAVLC,,,,,"Range 16-235, ITU-R Rec. BT.470-2",,,,,,,,,,,,,,,,,,,,,,,,"Top Field First",,True,,,,,,False,1,,,,,Progressive,,2.1,,,,,0,0,0,,,0,,,,,,,,,,,0,,2,0,,10,"Square Pixels",,Baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,100,,,,
230,SWF_F9_SWF_x264_1200Kbps_480p.spfx,"h264 Flash player video for progressive download on fast Wi-Fi network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.x264",AACAudioCodec,ChannelModeStereo,128000,"Adobe Flash 9+ (MP4)",44100,16,x264H264,600000,160%,BitRateModeTwoPassVBR,-1,852x480,10/Seconds,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,2.300000000000e+01,,,,,,,,,,,,,,,,False,False,,"Top Field First",,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,baseline,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,False
231,SWF_F9_SWF_x264_2000Kbps_720p.spfx,"h264 Flash player video for progressive download on slow broadband network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.x264",AACAudioCodec,ChannelModeStereo,160000,"Adobe Flash 9+ (MP4)",44100,16,x264H264,1800000,160%,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,2.300000000000e+01,,,,,,,,,,,,,,,,False,False,,"Top Field First",,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,baseline,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,False
232,SWF_F9_SWF_x264_3000Kbps_720p.spfx,"h264 Flash player video for progressive download on average broadband network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.x264",AACAudioCodec,ChannelModeStereo,160000,"Adobe Flash 9+ (MP4)",44100,16,x264H264,2800000,160%,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,2.300000000000e+01,,,,,,,,,,,,,,,,False,False,,"Top Field First",,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,baseline,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,False
233,SWF_F9_SWF_x264_512Kbps_288p.spfx,"h264 Flash player video for progressive download on average 3g network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.x264",AACAudioCodec,ChannelModeStereo,96000,"Adobe Flash 9+ (MP4)",44100,16,x264H264,400000,160%,BitRateModeTwoPassVBR,-1,512x288,10/Seconds,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,2.300000000000e+01,,,,,,,,,,,,,,,,False,False,,"Top Field First",,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,baseline,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,False
234,SWF_F9_SWF_x264_768Kbps_360p.spfx,"h264 Flash player video for progressive download on fast 3g network connections.","Web.Progressive Download.Adobe Flash Video.Flash Player (.swf).F9 Progressive Download.x264",AACAudioCodec,ChannelModeStereo,96000,"Adobe Flash 9+ (MP4)",44100,16,x264H264,600000,160%,BitRateModeTwoPassVBR,-1,640x360,10/Seconds,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,2.300000000000e+01,,,,,,,,,,,,,,,,False,False,,"Top Field First",,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,baseline,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,False
235,WEBM.spfx,,FormatTemplates.QuickTime,"SMI VRBS",ChannelModeStereo,128000,None,44100,16,"ON2!VP8 ",990000,,BitRateModeTwoPassVBR,-1,852x480,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,3,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
236,WEBM_WebM_1200Kbps_480p.spfx,"WebM video for progressive download on fast Wi-Fi network connections.","Web.Progressive Download.WebM","SMI VRBS",ChannelModeStereo,128000,None,44100,16,"ON2!VP8 ",990000,,BitRateModeTwoPassVBR,-1,852x480,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,3,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
237,WEBM_WebM_2000Kbps_720p.spfx,"WebM video for progressive download on slow broadband network connections.","Web.Progressive Download.WebM","SMI VRBS",ChannelModeStereo,160000,None,44100,16,"ON2!VP8 ",1800000,,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,3,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
238,WEBM_WebM_3000Kbps_720p.spfx,"WebM video for progressive download on average broadband network connections.","Web.Progressive Download.WebM","SMI VRBS",ChannelModeStereo,160000,None,44100,16,"ON2!VP8 ",2800000,,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,3,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
239,WEBM_WebM_512Kbps_288p.spfx,"WebM video for progressive download on average 3g network connections.","Web.Progressive Download.WebM","SMI VRBS",ChannelModeStereo,96000,None,44100,16,"ON2!VP8 ",400000,,BitRateModeTwoPassVBR,-1,512x288,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,3,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
240,WEBM_WebM_768Kbps_360p.spfx,"WebM video for progressive download on fast 3g network connections.","Web.Progressive Download.WebM","SMI VRBS",ChannelModeStereo,96000,None,44100,16,"ON2!VP8 ",600000,,BitRateModeTwoPassVBR,-1,480x360,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,3,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
241,WEBM_YouTube_WebM_1080p.spfx,"Optimized output for YouTube upload of 1080p source files.",Web.Destinations.YouTube.WebM,"SMI VRBS",ChannelModeStereo,192000,None,48000,16,"ON2!VP8 ",6000000,,BitRateModeTwoPassVBR,-1,1920x1080,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,2,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
242,WEBM_YouTube_WebM_480p.spfx,"Optimized output for YouTube upload of 480p source files.",Web.Destinations.YouTube.WebM,"SMI VRBS",ChannelModeStereo,192000,None,48000,16,"ON2!VP8 ",2000000,,BitRateModeTwoPassVBR,-1,852x480,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Best Quality",31,0,,,,,1,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
243,WEBM_YouTube_WebM_720p.spfx,"Optimized output for YouTube upload of 720p source files.",Web.Destinations.YouTube.WebM,"SMI VRBS",ChannelModeStereo,192000,None,48000,16,"ON2!VP8 ",5000000,,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,"Good Quality",31,0,,,,,2,,,,70,False,,,True,,,30,True,,,,,,,,,,,,,,,,,,,Auto,,,,,,,,,10,100,,,,,,5,,,,,0,,,,,6,,,,0,,False,0,30,,,,,0,,6,0,,,,,,,,,,70,600,20,100,,,,,,,,"Structural Similarity",,,
244,WMV.xss,,FormatTemplates.WindowsMedia,MCptMWMA,ChannelModeStereo,128000,"WMV (VC-1)",44100,16,"MCptVC1 ",768000,,BitRateModeOnePassVBR,-1,480x480,2/Seconds,,,,,,,16:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progressive,"Top Field First",Off,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Fast,32,150,,,1,,,,,,,Advanced,,,,,,,,True,,,,,"Quater Pixel",,,,,,0,,,,,,,True,,True,False,Off,,,,False,False,
245,WMV_1200Kbps_480p.spfx,"Windows Media video for progressive download on fast Wi-Fi network connections.","Web.Progressive Download.Windows Media Video",MCptMWMA,ChannelModeStereo,128000,"WMV (VC-1)",44100,16,"MCptVC1 ",990000,,BitRateModeTwoPassVBR,-1,852x480,10/Seconds,,,,,,,16:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progressive,"Top Field First",Off,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Fast,32,150,,,0,,,,,,,Advanced,,,,,,,,True,,,,,"Full Pixel",,,,,,0,,,,,,,True,,True,True,Off,,,,False,False,
246,WMV_2000Kbps_720p.spfx,"Windows Media video for progressive download on slow broadband network connections.","Web.Progressive Download.Windows Media Video",MCptMWMA,ChannelModeStereo,160000,"WMV (VC-1)",44100,16,"MCptVC1 ",1800000,,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,,4:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progressive,"Top Field First",Off,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,Fast,32,150,,,0,,,,,,,Advanced,,,,,,,,True,,,,,"Full Pixel",,,,,,0,,,,,,,True,,True,True,Off,,,,False,False,
247,WMV_3000Kbps_720p.spfx,"Windows Media video for progressive download on average broadband network connections.","Web.Progressive Download.Windows Media Video",MCptMWMA,ChannelModeStereo,160000,"WMV (VC-1)",44100,16,"MCptVC1 ",2800000,,BitRateModeTwoPassVBR,-1,1280x720,10/Seconds,,,,,,,4:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progressive,"Top Field First",Off,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,Fast,32,150,,,0,,,,,,,Advanced,,,,,,,,True,,,,,"Full Pixel",,,,,,0,,,,,,,True,,True,True,Off,,,,False,False,
248,WMV_512Kbps_288p.spfx,"Windows Media video for progressive download on average 3g network connections.","Web.Progressive Download.Windows Media Video",MCptMWMA,ChannelModeStereo,64000,"WMV (VC-1)",44100,16,"MCptVC1 ",460000,,BitRateModeTwoPassVBR,-1,512x288,10/Seconds,,,,,,,4:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progressive,"Top Field First",Off,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,Fast,32,150,,,0,,,,,,,Advanced,,,,,,,,True,,,,,"Full Pixel",,,,,,0,,,,,,,True,,True,True,Off,,,,False,False,
249,WMV_768Kbps_360p.spfx,"Windows Media video for progressive download on fast 3g network connections.","Web.Progressive Download.Windows Media Video",MCptMWMA,ChannelModeStereo,96000,"WMV (VC-1)",44100,16,"MCptVC1 ",600000,,BitRateModeTwoPassVBR,-1,640x360,10/Seconds,,,,,,,4:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progressive,"Top Field First",Off,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Fast,32,150,,,0,,,,,,,Advanced,,,,,,,,True,,,,,"Full Pixel",,,,,,0,,,,,,,True,,True,True,Off,,,,False,False,
